performance;tempo
0.5740715479316577;1.3881685733795166
0.6743511918971455;1.4834506511688232
0.7383623776557651;1.4452846050262451
0.7820141186099648;1.3838942050933838
0.8140026600279644;1.317460060119629
0.8384203526242199;1.1609489917755127
0.8368004637997476;1.427187204360962
0.8448999079221089;1.4978766441345215
0.8477645534222283;1.4673924446105957
0.855096681785629;1.4116663932800293
0.8553012993213518;1.6001887321472168
0.8693517034409849;1.2573325634002686
0.8714490331821437;0.991328239440918
0.8742454728370221;1.0256812572479248
0.880997851515875;1.0096633434295654
0.8824813286498653;1.0350985527038574
0.8837260853255124;1.046996831893921
0.8873580465845923;1.1224656105041504
0.8880060021143812;1.0626869201660156
0.889080244176926;0.9954309463500977
0.8883981857245166;1.053502082824707
0.887409200968523;1.1682682037353516
0.8861473928315656;1.073791742324829
0.8863861132899089;1.1368825435638428
0.8869147085905262;1.1119940280914307
0.8887051120281008;1.216099500656128
0.885806363605361;1.1452383995056152
0.8854653343791563;1.0289676189422607
0.8845275040070935;1.0670552253723145
0.884425195239232;1.0371062755584717
0.8838965999386147;1.0906593799591064
0.8858916209119122;1.1416354179382324
0.8859427752958429;1.0773944854736328
0.8864372676738397;1.11891770362854
0.8882106196501041;1.112084150314331
0.8880571564983119;1.0493927001953125
0.8877502301947277;1.1427547931671143
0.8885175459536883;1.178149700164795
0.8885516488763087;1.1080536842346191
0.889080244176926;1.1572749614715576
