performance;tempo
0.6616308017597108;0.2506425380706787
0.7245847969170958;0.24286746978759766
0.7589434914572178;0.25942349433898926
0.7744603212495311;0.604180097579956
0.7910684445656992;0.43386292457580566
0.793370391842581;0.597926139831543
0.7998840500630904;0.5791666507720947
0.8020495856494901;0.8542430400848389
0.8059884732121543;0.7632975578308105
0.8074037445009037;1.0796871185302734
0.8151962623196808;1.367375373840332
0.8276949834600825;1.6674003601074219
0.838795484773045;1.6562199592590332
0.8478668621900897;2.025853395462036
0.8671691163932749;1.9016644954681396
0.8696074753606384;1.9472036361694336
0.8725744296286192;1.8025033473968506
0.8796507860723664;1.9502577781677246
0.8844763496231627;2.0958080291748047
0.8867441939774239;2.2955322265625
0.8867100910548034;2.3084309101104736
0.8867441939774239;2.232464551925659
0.8868806056679057;2.5578055381774902
0.887119326126249;2.6929473876953125
0.8888415237185827;2.839643955230713
0.8899498687037479;3.0496320724487305
0.889881662858507;3.2755680084228516
0.8893871704805102;3.2306571006774902
0.8894724277870614;2.9939703941345215
0.8894212734031306;1.5506203174591064
0.8906148756948471;1.6404380798339844
0.8937011901919995;1.7984442710876465
0.8951505644033694;1.8836770057678223
0.8977253350612148;1.9424922466278076
0.9003512601029908;1.9852752685546875
0.9010503700167104;2.101910352706909
0.9019199945435323;2.239086151123047
0.9038468096715888;2.2890660762786865
0.9060293967192988;2.4110801219940186
0.906916072707431;2.5036332607269287
